,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby
322,2015/1/14 10:00,10.94,1.94,66.42,20,7,0.0001,30.48,1032.3,4
323,2015/1/14 11:00,12.92,3.92,66.68,20,7,0.0001,30.43,1030.7,9
324,2015/1/14 12:00,15.08,6.08,66.96,10,8,0.0001,30.38,1029.2,10
325,2015/1/14 13:00,17.06,8.06,67.21,20,7,0,30.36,1028.5,10
326,2015/1/14 14:00,17.96,8.96,67.33,20,6,0.0001,30.33,1027.4,9
327,2015/1/14 15:00,19.04,10.04,67.46,20,6,0.0001,30.32,1027,10
328,2015/1/14 16:00,19.04,10.04,67.46,360,5,0,30.3,1026.5,9
329,2015/1/14 17:00,19.04,10.04,67.46,350,6,0,30.29,1026,10
330,2015/1/14 18:00,19.04,10.94,70.22,330,3,0,30.3,1026.3,10
331,2015/1/14 19:00,19.04,12.02,73.67,330,5,0,30.27,1025.2,10
332,2015/1/14 20:00,17.96,10.04,70.66,10,5,0,30.26,1024.9,10
333,2015/1/14 21:00,17.06,10.04,73.46,350,5,0,30.24,1024.3,10
334,2015/1/14 22:00,17.06,10.04,73.46,340,8,0,30.22,1023.7,10
335,2015/1/14 23:00,15.08,8.96,76.27,360,6,0,30.19,1022.7,10
336,2015/1/15 0:00,12.92,8.06,80.52,20,5,0,30.18,1022.2,10
337,2015/1/15 1:00,12.02,8.06,83.78,10,5,0,30.17,1021.9,10
338,2015/1/15 2:00,12.02,6.98,79.79,10,5,0,30.16,1021.6,10
339,2015/1/15 3:00,12.02,6.98,79.79,40,5,0,30.15,1021.2,10
340,2015/1/15 4:00,10.94,6.08,80.35,330,4,0,30.15,1021.4,10
341,2015/1/15 5:00,10.94,6.08,80.35,330,3,0,30.14,1021.1,10
342,2015/1/15 6:00,12.47,6.53,76.635,160,2.5,0,30.13,1020.5,10
343,2015/1/15 7:00,15.08,8.06,73.24,40,7,0,30.12,1020.3,10
344,2015/1/15 8:00,15.08,8.96,76.27,40,4,0,30.13,1020.4,10
345,2015/1/15 9:00,17.06,10.04,73.46,80,3,0,30.12,1020.3,10
346,2015/1/15 10:00,19.94,12.02,70.89,0,0,0,30.09,1019,10
347,2015/1/15 11:00,23,12.92,64.81,60,3,0,30.05,1017.7,10
348,2015/1/15 12:00,24.53,14,63.75,10,1.5,0,30.005,1016.2,10
349,2015/1/15 13:00,26.96,15.08,60.41,0,0,0,29.98,1015.3,10
350,2015/1/15 14:00,28.04,15.08,57.79,0,0,0,29.96,1014.7,10
351,2015/1/15 15:00,28.94,15.08,55.69,0,0,0,29.95,1014.3,10
352,2015/1/15 16:00,28.04,15.08,57.79,0,0,0,29.94,1014.3,10
353,2015/1/15 17:00,26.06,10.04,50.2,280,9,0,29.95,1014.6,10
354,2015/1/15 18:00,26.06,8.96,47.82,0,0,0,29.94,1014.1,10
355,2015/1/15 19:00,24.08,10.04,54.51,0,0,0,29.92,1013.5,10
356,2015/1/15 20:00,21.02,10.04,62,210,4,0,29.91,1012.9,10
357,2015/1/15 21:00,19.94,10.04,64.92,220,3,0,29.89,1012.6,10
358,2015/1/15 22:00,17.96,10.04,70.66,160,5,0,29.87,1011.6,10
359,2015/1/15 23:00,19.04,10.94,70.22,0,0,0,29.84,1010.7,10
360,2015/1/16 0:00,19.94,12.92,73.77,130,3,0,29.81,1009.6,10
361,2015/1/16 1:00,17.96,12.02,77.17,0,0,0,29.79,1009.1,9
362,2015/1/16 2:00,19.94,12.92,73.77,170,3,0,29.77,1008.5,10
363,2015/1/16 3:00,17.06,10.94,76.47,150,4,0,29.76,1007.9,10
364,2015/1/16 4:00,15.98,10.94,80.13,160,3,0,29.75,1007.5,10
365,2015/1/16 5:00,21.92,14,71.12,180,8,0,29.75,1007.7,10
366,2015/1/16 6:00,21.02,14,73.88,170,7,0,29.76,1007.9,10
367,2015/1/16 7:00,24.08,15.98,70.81,180,7,0,29.76,1007.9,9
368,2015/1/16 8:00,24.98,15.98,68.2,190,10,0,29.77,1008.2,8
369,2015/1/16 9:00,32,19.04,58.37,200,8,0,29.76,1007.9,10
370,2015/1/16 10:00,35.96,19.04,49.83,220,10,0,29.74,1007.4,10
371,2015/1/16 11:00,37.94,19.04,46.09,270,16,0,29.71,1006.3,10
372,2015/1/16 12:00,35.06,21.02,56.18,330,17,0.0001,29.74,1007.2,9
373,2015/1/16 13:00,35.06,15.98,45.26,300,16,0.0001,29.78,1008.5,10
374,2015/1/16 14:00,30.02,12.92,48.48,320,24,0,29.83,1010.3,10
375,2015/1/16 15:00,28.94,6.98,38.85,310,17,0,29.89,1012.2,10
376,2015/1/16 16:00,26.06,1.94,34.7,300,18,0,29.92,1013.5,10
377,2015/1/16 17:00,24.08,-0.04,34.36,310,20,0,29.98,1015.6,10
378,2015/1/16 18:00,21.02,-0.04,39.08,300,14,0,30.02,1016.8,10
379,2015/1/16 19:00,19.94,-0.94,39.22,310,14,0,30.05,1017.9,10
380,2015/1/16 20:00,17.96,-2.02,40.57,320,16,0,30.09,1019.3,10
381,2015/1/16 21:00,17.06,-2.92,40.41,320,12,0,30.13,1020.7,10
382,2015/1/16 22:00,15.98,-4,40.22,330,11,0,30.16,1021.4,10
383,2015/1/16 23:00,12.92,-5.08,43.66,300,9,0,30.17,1021.9,10
384,2015/1/17 0:00,12.92,-4,45.98,300,12,0,30.17,1022.1,10
385,2015/1/17 1:00,12.92,-5.08,43.66,320,8,0,30.2,1022.9,10
386,2015/1/17 2:00,12.02,-5.98,43.5,330,5,0,30.23,1023.8,10
387,2015/1/17 3:00,12.02,-5.08,45.43,300,11,0,30.26,1024.9,10
388,2015/1/17 4:00,10.04,-5.98,47.5,320,5,0,30.3,1026.2,10
389,2015/1/17 5:00,8.96,-5.98,49.86,310,8,0,30.33,1027.2,10
390,2015/1/17 6:00,8.96,-7.06,47.31,300,7,0,30.35,1028.2,10
391,2015/1/17 7:00,10.04,-5.98,47.5,320,3,0,30.36,1028.4,10
392,2015/1/17 8:00,12.02,-7.06,41.28,340,3,0,30.38,1029.1,10
393,2015/1/17 9:00,15.08,-7.06,36.09,290,5,0,30.4,1029.6,10
394,2015/1/17 10:00,17.06,-5.98,34.89,50,4,0,30.37,1028.7,10
395,2015/1/17 11:00,19.94,-5.98,30.84,20,6,0,30.32,1027.1,10
396,2015/1/17 12:00,21.92,-5.98,28.35,0,0,0,30.33,1027.2,10
397,2015/1/17 13:00,23,-5.08,28.29,130,4,0,30.31,1026.8,10
398,2015/1/17 14:00,24.08,-2.92,29.98,150,7,0,30.3,1026.4,10
399,2015/1/17 15:00,24.98,-2.02,30.14,150,10,0,30.29,1026.1,10
400,2015/1/17 16:00,21.92,-0.94,36.06,140,7,0,30.31,1026.5,10
401,2015/1/17 17:00,21.92,-0.94,36.06,150,4,0,30.31,1026.5,10
402,2015/1/17 18:00,21.92,3.02,43.38,180,8,0,30.3,1026.2,10
403,2015/1/17 19:00,21.02,5,49.37,170,8,0,30.29,1026,10
404,2015/1/17 20:00,21.92,6.98,52.01,180,7,0,30.29,1025.8,10
405,2015/1/17 21:00,21.92,8.06,54.61,180,7,0,30.27,1025.4,10
406,2015/1/17 22:00,19.94,8.96,61.85,140,3,0,30.26,1024.8,10
407,2015/1/17 23:00,21.02,8.96,59.08,200,3,0,30.24,1024.1,10
408,2015/1/18 0:00,21.02,10.94,64.54,200,6,0,30.2,1023,10
409,2015/1/18 1:00,17.96,10.04,70.66,0,0,0,30.21,1023.2,10
410,2015/1/18 2:00,19.04,10.94,70.22,0,0,0,30.19,1022.6,10
411,2015/1/18 3:00,17.96,10.94,73.56,0,0,0,30.18,1022.2,10
412,2015/1/18 4:00,19.04,12.92,76.66,0,0,0,30.16,1021.6,10
413,2015/1/18 5:00,19.94,14,77.35,0,0,0,30.13,1020.7,10
414,2015/1/18 6:00,21.02,15.08,77.45,290,3,0,30.12,1020.1,10
415,2015/1/18 7:00,24.08,19.04,80.8,0,0,0,30.1,1019.4,10
416,2015/1/18 8:00,25.34,19.64,78.67,3.333333333,1,0.0001,30.09,1019,7.666666667
417,2015/1/18 9:00,27.5,23.54,84.835,20,3,0.01,30.045,1017.6,4
418,2015/1/18 10:00,28.76,25.88,88.87,233.3333333,3.333333333,0.023333333,30,1016,2.333333333
419,2015/1/18 11:00,30.56,28.67,92.59,0,0,0.135,29.96,1014.7,1.75
420,2015/1/18 12:00,33.08,30.02,88.37,50,3,0.09,29.93,1013.7,1.25
421,2015/1/18 13:00,33.44,30.56,89.075,345,3,0.145,29.895,1012.5,0.75
422,2015/1/18 14:00,33.08,30.92,91.66,10,5,0.1,29.85,1011.1,0.75
423,2015/1/18 15:00,33.98,32,92.36,350,3,0.09,29.8,1009.3,0.75
424,2015/1/18 16:00,33.98,32,92.44,320,5,0.01,29.76,1007.8,1.25
425,2015/1/18 17:00,35.528,33.404,91.894,204,5.2,0.04602,29.714,1005.9,2
426,2015/1/18 18:00,40.64,37.64,88.95333333,303.3333333,7.666666667,0.193333333,29.68333333,1005,3
427,2015/1/18 19:00,39.47,37.04,90.935,25,6.5,0.16,29.645,1003.9,4.5
428,2015/1/18 20:00,37.868,36.356,94.234,118,1.8,0.084,29.624,1002.9,1.35
429,2015/1/18 21:00,37.85,35.915,92.655,232.5,4.5,0.015,29.6225,1003.5,1.5
430,2015/1/18 22:00,37.94,35.96,92.49,115,2.5,0.015,29.625,1002.9,10
431,2015/1/18 23:00,37.94,33.98,85.49,200,5,0.0001,29.63,1003.4,10
432,2015/1/19 0:00,39.02,33.98,81.95,220,4,0,29.63,1003.5,10
433,2015/1/19 1:00,38.03,33.98,85.26,110,3,0,29.63,1003.8,10
434,2015/1/19 2:00,36.05,32.54,86.95,240,6,0,29.665,1004.7,10
435,2015/1/19 3:00,37.04,30.02,75.5,0,0,0,29.66,1004.5,10
436,2015/1/19 4:00,35.06,30.02,81.65,250,3,0,29.67,1004.8,10
437,2015/1/19 5:00,33.98,28.94,81.57,0,0,0,29.68,1005,10
438,2015/1/19 6:00,35.96,30.02,78.79,0,0,0,29.69,1005.4,10
439,2015/1/19 7:00,33.98,28.94,81.57,0,0,0,29.69,1005.6,10
440,2015/1/19 8:00,37.94,28.94,69.73,280,10,0,29.7,1005.9,10
441,2015/1/19 9:00,39.92,28.94,64.54,290,11,0,29.72,1006.6,10
442,2015/1/19 10:00,39.02,26.96,61.63,290,13,0,29.73,1006.9,10
443,2015/1/19 11:00,39.92,26.96,59.5,300,14,0,29.72,1006.5,10
444,2015/1/19 12:00,41,24.98,52.56,300,18,0,29.7,1006,10
445,2015/1/19 13:00,41,24.08,50.63,310,13,0,29.71,1006.1,10
446,2015/1/19 14:00,39.92,24.08,52.79,300,15,0,29.72,1006.7,10
447,2015/1/19 15:00,37.94,24.08,57.04,290,10,0,29.73,1007,10
448,2015/1/19 16:00,37.04,24.08,59.09,300,9,0,29.74,1007.4,10
449,2015/1/19 17:00,35.96,23,58.94,300,10,0,29.76,1008,10
450,2015/1/19 18:00,35.96,23,58.94,300,11,0,29.78,1008.5,10
451,2015/1/19 19:00,33.98,21.02,58.66,310,4,0,29.77,1008.4,10
452,2015/1/19 20:00,32,21.02,63.51,300,5,0,29.78,1008.6,10
453,2015/1/19 21:00,32,21.02,63.51,300,4,0,29.8,1009.1,10
454,2015/1/19 22:00,33.08,19.94,58.08,270,7,0,29.81,1009.4,10
455,2015/1/19 23:00,32,19.94,60.66,290,7,0,29.81,1009.4,10
456,2015/1/20 0:00,32,19.04,58.37,290,7,0,29.81,1009.7,10
457,2015/1/20 1:00,32,19.04,58.37,300,4,0,29.82,1009.9,10
458,2015/1/20 2:00,32,17.96,55.72,310,9,0,29.82,1009.9,10
459,2015/1/20 3:00,32,17.06,53.6,300,8,0,29.81,1009.7,10
460,2015/1/20 4:00,30.92,17.06,55.99,270,9,0,29.83,1010.1,10
461,2015/1/20 5:00,30.92,15.98,53.44,290,9,0,29.84,1010.6,10
462,2015/1/20 6:00,30.02,15.98,55.42,290,15,0,29.86,1011.3,10
463,2015/1/20 7:00,30.02,15.98,55.42,300,15,0,29.87,1011.6,10
464,2015/1/20 8:00,30.02,17.06,58.08,310,11,0,29.88,1011.9,10
465,2015/1/20 9:00,32,17.06,53.6,310,9,0,29.89,1012.3,10
466,2015/1/20 10:00,33.08,17.06,51.33,320,9,0,29.88,1012,10
467,2015/1/20 11:00,33.98,15.08,45.43,300,14,0,29.86,1011.4,10
468,2015/1/20 12:00,35.96,15.08,41.99,270,8,0,29.85,1011,10
469,2015/1/20 13:00,37.04,14,38.38,270,11,0,29.84,1010.6,10
470,2015/1/20 14:00,35.06,12.92,39.58,300,9,0,29.85,1010.9,10
471,2015/1/20 15:00,35.96,12.92,38.2,250,11,0,29.87,1011.7,10
472,2015/1/20 16:00,33.08,10.94,39.25,290,13,0,29.9,1012.6,10
473,2015/1/20 17:00,30.92,12.02,44.92,290,5,0,29.92,1013.2,10
474,2015/1/20 18:00,32,10.94,40.99,280,9,0,29.93,1013.6,10
475,2015/1/20 19:00,30.02,8.06,39.03,290,10,0,29.95,1014.3,10
476,2015/1/20 20:00,28.04,3.02,33.62,320,7,0,29.97,1015,10
477,2015/1/20 21:00,26.96,3.02,35.15,330,9,0,29.99,1015.8,10
478,2015/1/20 22:00,24.98,6.08,43.91,340,3,0,30.02,1016.7,10
479,2015/1/20 23:00,24.08,6.98,47.49,0,0,0,30.03,1017.2,10
480,2015/1/21 0:00,23,6.98,49.69,360,3,0,30.04,1017.4,10
481,2015/1/21 1:00,21.02,8.06,56.73,0,0,0,30.07,1018.2,10
482,2015/1/21 2:00,21.02,6.98,54.03,0,0,0,30.08,1018.6,10
483,2015/1/21 3:00,19.04,7.52,60.62,145,1.5,0,30.09,1019.1,10
484,2015/1/21 4:00,17.06,8.06,67.21,290,3,0,30.1,1019.6,10
485,2015/1/21 5:00,15.98,6.98,67.07,0,0,0,30.12,1020.3,10
486,2015/1/21 6:00,17.06,6.08,61.44,0,0,0,30.14,1020.8,10
487,2015/1/21 7:00,17.96,6.98,61.57,10,6,0,30.14,1020.8,10
488,2015/1/21 8:00,23,6.08,47.7,350,5,0,30.16,1021.5,10
489,2015/1/21 9:00,24.98,8.06,48.03,20,7,0,30.17,1022.1,10
490,2015/1/21 10:00,26.96,8.96,46.08,10,7,0,30.17,1021.9,10
491,2015/1/21 11:00,28.94,8.96,42.48,0,0,0,30.17,1022,10
492,2015/1/21 12:00,30.02,10.04,42.66,330,4,0,30.16,1021.4,10
493,2015/1/21 13:00,30.02,8.06,39.03,20,6,0,30.14,1021,10
494,2015/1/21 14:00,30.92,3.92,31.16,10,5,0,30.15,1021.1,10
495,2015/1/21 15:00,30.92,5,32.75,30,7,0,30.14,1020.9,10
496,2015/1/21 16:00,28.04,5,36.83,30,4,0,30.15,1021.2,10
497,2015/1/21 17:00,26.96,8.06,44.25,20,4,0,30.14,1020.9,10
498,2015/1/21 18:00,26.06,8.06,45.93,0,0,0,30.16,1021.6,10
499,2015/1/21 19:00,26.06,10.04,50.2,360,4,0,30.16,1021.6,10
500,2015/1/21 20:00,26.96,8.96,46.08,360,5,0,30.18,1022.1,10
501,2015/1/21 21:00,26.96,10.04,48.36,10,6,0,30.18,1022.1,10
502,2015/1/21 22:00,26.96,10.04,48.36,350,5,0,30.17,1021.9,10
503,2015/1/21 23:00,26.96,8.96,46.08,360,5,0,30.16,1021.5,10
504,2015/1/22 0:00,26.06,10.04,50.2,10,6,0,30.16,1021.3,10
505,2015/1/22 1:00,26.51,10.94,51.295,350,5,0,30.16,1021.6,10
506,2015/1/22 2:00,26.06,10.94,52.25,350,5,0,30.16,1021.5,10
507,2015/1/22 3:00,26.96,12.02,52.81,350,5,0,30.15,1021.2,10
508,2015/1/22 4:00,26.96,12.02,52.81,360,6,0,30.15,1021.2,10
509,2015/1/22 5:00,26.96,12.92,54.95,360,6,0,30.16,1021.5,10
510,2015/1/22 6:00,26.96,14,57.63,360,4,0,30.18,1022.2,10
511,2015/1/22 7:00,28.04,15.08,57.79,10,5,0,30.19,1022.6,10
512,2015/1/22 8:00,28.94,15.98,57.92,20,6,0,30.2,1022.8,10
513,2015/1/22 9:00,30.02,17.06,58.08,340,6,0,30.21,1023.1,10
514,2015/1/22 10:00,30.47,17.51,58.145,185,5,0,30.21,1023.1,10
515,2015/1/22 11:00,33.08,19.94,58.08,20,5,0,30.2,1022.9,10
516,2015/1/22 12:00,33.08,21.02,60.81,360,4,0,30.19,1022.6,10
517,2015/1/22 13:00,35.96,21.92,56.32,0,0,0,30.18,1022.2,10
518,2015/1/22 14:00,37.04,23,56.48,80,3,0,30.18,1022.2,10
519,2015/1/22 15:00,37.04,23,56.48,0,0,0,30.19,1022.4,10
520,2015/1/22 16:00,35.06,21.02,56.18,300,12,0,30.21,1023,10
521,2015/1/22 17:00,33.08,19.94,58.08,300,11,0,30.24,1024.1,10
522,2015/1/22 18:00,30.92,19.94,63.36,290,9,0,30.26,1024.9,10
523,2015/1/22 19:00,30.92,19.94,63.36,320,6,0,30.27,1025.2,10
524,2015/1/22 20:00,28.94,19.04,66.09,310,11,0,30.27,1025,10
525,2015/1/22 21:00,28.04,17.06,62.97,320,6,0,30.27,1025.2,10
526,2015/1/22 22:00,26.96,14,57.63,310,10,0,30.27,1025.2,10
527,2015/1/22 23:00,26.06,10.04,50.2,300,9,0,30.28,1025.4,10
528,2015/1/23 0:00,24.98,12.02,57.33,0,0,0,30.28,1025.5,10
529,2015/1/23 1:00,24.98,12.92,59.65,0,0,0,30.29,1025.9,10
530,2015/1/23 2:00,24.98,14,62.55,330,6,0,30.29,1025.9,10
531,2015/1/23 3:00,24.08,14,64.95,300,5,0,30.28,1025.4,10
532,2015/1/23 4:00,23,12.92,64.81,330,4,0,30.29,1025.8,10
533,2015/1/23 5:00,23,12.92,64.81,0,0,0,30.29,1025.8,10
534,2015/1/23 6:00,21.92,12.92,67.82,20,3,0,30.28,1025.7,10
535,2015/1/23 7:00,21.02,14,73.88,230,4,0,30.29,1026.1,10
536,2015/1/23 8:00,26.06,15.08,62.7,220,6,0,30.28,1025.6,10
537,2015/1/23 9:00,30.02,15.08,53.29,220,5,0,30.27,1025,10
538,2015/1/23 10:00,32,17.06,53.6,216.6666667,6,0,30.24,1024.2,10
539,2015/1/23 11:00,35.06,17.06,47.42,213.3333333,5,0,30.2,1022.9,10
540,2015/1/23 12:00,37.04,15.98,41.84,210,5,0,30.15,1021.3,10
541,2015/1/23 13:00,37.94,15.98,40.39,190,6,0,30.12,1020.1,10
542,2015/1/23 14:00,39.02,17.06,40.57,190,5,0,30.1,1019.3,10
543,2015/1/23 15:00,39.92,15.98,37.38,230,8,0,30.07,1018.3,10
544,2015/1/23 16:00,35.96,15.98,43.67,220,5,0,30.05,1017.8,10
545,2015/1/23 17:00,33.08,19.94,58.08,190,9,0,30.05,1017.8,10
546,2015/1/23 18:00,30.92,19.94,63.36,190,7,0,30.06,1018.3,10
547,2015/1/23 19:00,30.92,19.04,60.97,180,5,0,30.04,1017.4,10
548,2015/1/23 20:00,30.92,19.04,60.97,180,4,0,30.01,1016.4,10
549,2015/1/23 21:00,32,19.94,60.66,190,6,0,29.99,1015.9,10
550,2015/1/23 22:00,32,21.02,63.51,180,7,0,29.95,1014.2,10
551,2015/1/23 23:00,32,23,69.04,190,7,0,29.94,1013.9,10
552,2015/1/24 0:00,33.08,23,66.11,180,8,0,29.9,1012.6,9
553,2015/1/24 1:00,33.08,24.08,69.17,160,5,0,29.86,1011.4,9
554,2015/1/24 2:00,33.08,24.08,69.17,180,6,0,29.83,1010.2,8
555,2015/1/24 3:00,33.44,26.78,76.295,190,6,5.00E-05,29.8,1009.3,1.625
556,2015/1/24 4:00,32,28.805,87.8375,182.5,4.75,0.03,29.7875,1008.4,0.8125
557,2015/1/24 5:00,32,30.02,92.29,0,0,0.08,29.75,1007.6,0.5
558,2015/1/24 6:00,32,30.02,92.29,0,0,0.09,29.72,1006.4,0.5
559,2015/1/24 7:00,32,30.02,92.29,30,4.5,0.04,29.68,1004.4,0.5
560,2015/1/24 8:00,32,30.02,92.29,190,5.5,0.015,29.615,1002.6,0.5
561,2015/1/24 9:00,32,28.94,88.32,10,8,0.05,29.57,1001.5,0.5
562,2015/1/24 10:00,32,29.48,90.305,185,7.5,0.02,29.53,999.5,0.5
563,2015/1/24 11:00,33.08,29.48,86.465,185,8.5,0.015,29.46,996.6,1
564,2015/1/24 12:00,33.08,30.02,88.37,360,10,0.02,29.385,994.8,1
565,2015/1/24 13:00,33.08,28.94,84.56,10,9,0.01,29.34,993.5,1.5
566,2015/1/24 14:00,33.08,29.48,86.465,10,10.5,0.0001,29.27,991.2,2.25
567,2015/1/24 15:00,33.98,30.02,85.24,10,8,0.0001,29.23,989.9,3
568,2015/1/24 16:00,33.38,30.02,87.32666667,350,4.666666667,0.0001,29.23333333,990.2,1.833333333
569,2015/1/24 17:00,33.08,30.32,89.46666667,236.6666667,3.666666667,0.02,29.25333333,991,1
570,2015/1/24 18:00,33.08,30.02,88.37,0,0,0.0001,29.27333333,991.5,4.166666667
571,2015/1/24 19:00,33.98,26.96,75.2,320,7,0,29.29,992,10
572,2015/1/24 20:00,33.08,24.08,69.17,320,11,0,29.33,993.2,10
573,2015/1/24 21:00,32,23,69.04,330,8,0,29.35,994,10
574,2015/1/24 22:00,32,24.08,72.24,310,10,0,29.37,994.5,10
575,2015/1/24 23:00,33.08,24.08,69.17,320,14,0,29.38,994.9,10
576,2015/1/25 0:00,33.08,24.08,69.17,275,5,0,29.4,995.7,10
577,2015/1/25 1:00,33.44,24.44,69.21,270,4.5,0,29.43,996.7,10
578,2015/1/25 2:00,32,23,69.04,250,7,0,29.46,997.8,10
579,2015/1/25 3:00,30.92,23,72.12,230,4,0,29.48,998.5,10
580,2015/1/25 4:00,32,24.08,72.24,220,8,0,29.51,999.3,10
581,2015/1/25 5:00,32,24.98,75,210,7,0,29.51,999.6,10
582,2015/1/25 6:00,33.08,26.06,75.11,200,9,0,29.54,1000.6,10
583,2015/1/25 7:00,33.98,24.98,69.28,210,10,0,29.57,1001.4,10
584,2015/1/25 8:00,33.98,26.06,72.45,240,7,0,29.61,1002.9,10
585,2015/1/25 9:00,37.04,23,56.48,300,10,0,29.65,1004.1,10
586,2015/1/25 10:00,35.06,19.04,51.64,310,18,0,29.69,1005.5,10
587,2015/1/25 11:00,33.98,14,43.34,300,20,0,29.7,1005.9,10
588,2015/1/25 12:00,33.98,10.04,36.37,320,17,0,29.71,1006.2,10
589,2015/1/25 13:00,33.08,8.96,35.92,280,18,0,29.74,1007.3,10
590,2015/1/25 14:00,33.08,8.06,34.5,310,15,0,29.78,1008.5,10
591,2015/1/25 15:00,30.92,3.92,31.16,320,10,0,29.79,1009.1,10
592,2015/1/25 16:00,30.02,5,33.97,330,8,0,29.81,1009.7,10
593,2015/1/25 17:00,26.96,6.08,40.45,320,11,0,29.87,1011.5,10
594,2015/1/25 18:00,26.06,3.92,38.03,310,10,0,29.91,1013,10
595,2015/1/25 19:00,24.08,-0.94,32.93,330,8,0,29.94,1014.1,10
596,2015/1/25 20:00,21.02,1.04,41.11,320,8,0,29.98,1015.2,10
597,2015/1/25 21:00,19.04,1.94,46.64,310,6,0,30,1016,10
598,2015/1/25 22:00,17.96,3.02,51.36,290,5,0,30.03,1017,10
599,2015/1/25 23:00,15.08,1.94,55.35,290,4,0,30.05,1017.7,10
600,2015/1/26 0:00,15.98,3.02,55.95,310,5,0,30.04,1017.3,10
601,2015/1/26 1:00,17.06,3.92,55.66,330,6,0,30.06,1018.1,10
602,2015/1/26 2:00,17.96,3.02,51.36,10,8,0,30.06,1018.2,10
603,2015/1/26 3:00,17.06,1.94,50.79,10,9,0,30.06,1018.2,10
604,2015/1/26 4:00,15.98,1.04,51.03,20,8,0,30.07,1018.5,10
605,2015/1/26 5:00,15.08,1.04,53.07,10,8,0,30.08,1018.8,10
606,2015/1/26 6:00,14,1.04,55.64,10,10,0,30.09,1019.2,10
607,2015/1/26 7:00,14,1.04,55.64,10,9,0,30.1,1019.6,10
608,2015/1/26 8:00,14,-0.04,52.9,10,12,0,30.11,1019.7,10
609,2015/1/26 9:00,14,-0.04,52.9,360,12,0,30.11,1019.7,10
610,2015/1/26 10:00,15.08,-0.04,50.46,360,11,0,30.1,1019.6,10
611,2015/1/26 11:00,17.06,1.94,50.79,360,11,0.0001,30.07,1018.5,9
612,2015/1/26 12:00,19.04,3.92,51.11,360,13,0.0001,30.01,1016.5,5
613,2015/1/26 13:00,19.94,6.98,56.56,360,7,0.0001,30.01,1016.4,9
614,2015/1/26 14:00,21.02,10.04,62,10,13,0.0001,29.99,1015.8,10
615,2015/1/26 15:00,21.92,13.34,69.18666667,13.33333333,12,0.0001,29.97666667,1015.5,1.833333333
616,2015/1/26 16:00,21.68,15.02,75.14,13.33333333,12.33333333,0.0001,29.97666667,1015.4,1.833333333
617,2015/1/26 17:00,21.02,15.98,80.55,10,14,0.01,29.96,1014.8,1.25
618,2015/1/26 18:00,21.02,17.06,84.41,10,14,0.01,29.97,1015.2,1.5
619,2015/1/26 19:00,21.02,17.06,84.41,10,14.5,0.00505,29.955,1014.3,1
620,2015/1/26 20:00,21.02,15.98,80.55,10,15,0.01,29.91,1013,1.5
621,2015/1/26 21:00,19.94,15.08,81.09,10,18,0.01,29.86,1011.4,1.5
622,2015/1/26 22:00,19.94,15.53,82.71,10,17,0.0001,29.83,1010,1
623,2015/1/26 23:00,19.04,14,80.38,10,22,0.0001,29.78,1008.6,1
624,2015/1/27 0:00,17.96,12.92,80.29,360,21,0.01,29.72,1006.8,1
625,2015/1/27 1:00,17.06,12.02,80.22,10,20,0.01,29.73,1006.9,1
626,2015/1/27 2:00,16.52,12.02,82.14,185,16,0.025,29.74,1007.4,0.5
627,2015/1/27 3:00,15.98,10.94,80.13,360,18,0.05,29.7,1005.9,0.5
628,2015/1/27 4:00,15.98,10.94,80.13,360,19,0.03,29.65,1004.2,0.5
629,2015/1/27 5:00,17.06,10.94,76.47,185,18.5,0.02,29.635,1003.5,0.5
630,2015/1/27 6:00,17.06,12.02,80.22,185,18.5,0.00505,29.62,1003.4,0.5
631,2015/1/27 7:00,17.06,12.02,80.22,353.3333333,19,0.013333333,29.62,1003.3,0.246666667
632,2015/1/27 8:00,17.96,12.92,80.29,350,15,0.03,29.61,1002.8,0.5
633,2015/1/27 9:00,20.3,15.08,79.87666667,360,16.66666667,0.013366667,29.61,1002.8,0.666666667
634,2015/1/27 10:00,21.695,13.73,70.985,357.5,20,0.007525,29.6075,1002.8,3
635,2015/1/27 11:00,24.08,12.92,61.94,360,20,0.0001,29.59,1002.1,7
636,2015/1/27 12:00,26.06,12.92,57.04,360,13,0.0001,29.57,1001.7,7
637,2015/1/27 13:00,26.06,12.02,54.82,330,13,0,29.57,1001.7,10
638,2015/1/27 14:00,24.08,10.04,54.51,330,13,0,29.57,1001.7,10
639,2015/1/27 15:00,21.92,8.06,54.61,330,13,0,29.59,1002.2,10
640,2015/1/27 16:00,19.94,6.08,54.3,320,15,0,29.62,1003.1,10
641,2015/1/27 17:00,17.96,6.08,59.1,340,13,0.0001,29.65,1004.4,6
642,2015/1/27 18:00,17.06,8.06,67.21,330,11,0.0001,29.69,1005.5,4
643,2015/1/27 19:00,15.98,8.06,70.43,336.6666667,13.33333333,0.0001,29.7,1006.1,2.666666667
644,2015/1/27 20:00,15.08,7.52,71.495,335,14,0.0001,29.72,1006.8,3.5
645,2015/1/27 21:00,14.96,6.92,69.97666667,333.3333333,11.33333333,6.67E-05,29.73333333,1007.3,2.333333333
646,2015/1/27 22:00,13.784,6.224,71.342,322,11,8.00E-05,29.756,1008.1,3.1
647,2015/1/27 23:00,13.46,5,68.6,325,9.5,0.0001,29.77,1008.5,6.5
